event,place,team,name,time,is_prelims,meet,year,location
100 Breast Women,23,Dartmouth,Alyssa Hochman,73.38,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,1,Princeton,Katherine Conroy,55.92,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,2,Brown,ELIZABETH DANIELS,56.66,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,3,Harvard,Janna McDougall,57.18,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,4,Princeton,Lisa Battaglia,57.59,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,5,Harvard,Jessica Walter,57.66,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,6,Penn,Kathryn Frazee,57.84,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,7,Columbia,Emily Seidman,57.92,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,8,Yale,Erin Vandenberg,58.01,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,9,Brown,Lindsay Hoban,57.41,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,10,Princeton,Michelle Nielson,57.69,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,11,Harvard,Emily Stapleton,57.85,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,12,Brown,Jessica Brown,58.22,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,13,Princeton,Claire Pearson,58.26,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,14,Columbia,Jessica Braun,58.27,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,15,Harvard,Anna Fraser,58.82,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,16,Princeton,Jocelyn Petrella,59.47,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,17,Brown,Mariana Chuck,58.53,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,18,Yale,Kim Richardson,59.59,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,19,Princeton,Cara Goeller,59.61,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,20,Brown,Sarah Squire,59.86,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,21,Columbia,Gretchen Plank,60.69,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,22,Columbia,Christina Wright,60.75,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,23,Cornell,Whitney Yates,60.9,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,24,Cornell,Kari Tornabene,61.34,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,1,Princeton,Katherine Conroy,55.74,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,2,Harvard,Janna McDougall,57.39,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,3,Brown,ELIZABETH DANIELS,57.45,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,4,Princeton,Lisa Battaglia,57.57,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,5,Harvard,Jessica Walter,57.68,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,6,Yale,Erin Vandenberg,57.74,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,7,Columbia,Emily Seidman,57.86,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,8,Penn,Kathryn Frazee,57.87,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,9,Brown,Lindsay Hoban,57.93,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,10,Columbia,Jessica Braun,58.15,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,11,Princeton,Michelle Nielson,58.17,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,12,Princeton,Claire Pearson,58.22,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,13,Harvard,Emily Stapleton,58.62,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,14,Harvard,Anna Fraser,58.65,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,15,Princeton,Jocelyn Petrella,58.82,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,16,Brown,Jessica Brown,58.92,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,17,Harvard,Allison Bates,59.21,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,18,Yale,Kim Richardson,59.47,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,19,Brown,Mariana Chuck,59.73,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,20,Penn,Nicole Wake,59.75,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,20,Brown,Sarah Squire,59.75,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,22,Princeton,Cara Goeller,59.98,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,23,Columbia,Christina Wright,60.16,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,24,Columbia,Gretchen Plank,60.54,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,25,Cornell,Whitney Yates,60.89,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,26,Cornell,Kari Tornabene,61.47,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,27,Penn,Erin Tompkins,61.55,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,28,Cornell,Anna Zemjanis,61.77,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,29,Dartmouth,Priscilla Zee,61.88,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,30,Dartmouth,Anne Knopman,61.96,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Back Women,31,Dartmouth,Jennifer Kunkel,62.11,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
800 Free Relay Women,1,Brown,Brown,447.74,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
800 Free Relay Women,2,Princeton,Princeton,448.11,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
800 Free Relay Women,3,Yale,Yale,450.47,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
800 Free Relay Women,4,Harvard,Harvard,455.43,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
800 Free Relay Women,5,Penn,Penn,458.89,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
800 Free Relay Women,6,Cornell,Cornell,463.26,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
800 Free Relay Women,7,Columbia,Columbia,467.28,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
800 Free Relay Women,8,Dartmouth,Dartmouth,470.79,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,1,Yale,Heidi Kraus,1003.19,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,2,Penn,Kathleen Holthaus,1013.14,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,3,Yale,Allison Rogers,1017.2,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,4,Yale,Adrienne Mossler,1021.4,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,5,Brown,Jean Lee,1022.02,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,6,Yale,Laura O'Brien,1025.91,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,7,Yale,Catey Bradford,1032.09,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,8,Harvard,Rebekah Lorenz,1034.97,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,9,Brown,Suzanne Drodge,1035.37,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,10,Penn,Julia Russack,1040.01,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,11,Princeton,Nicole Somers,1041.2,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,12,Penn,Maureen Schriver,1041.91,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,13,Cornell,Gin Morgan,1044.12,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,14,Harvard,Victoria Chang,1059.36,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,15,Dartmouth,Kristen LeFevre,1063.29,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
1650 Free Women,16,Cornell,Courtney Tawresey,1074.24,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,1,Harvard,Molly Brethauer,120.54,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,2,Harvard,Jessica Walter,122.24,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,3,Princeton,Lisa Battaglia,122.87,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,4,Princeton,Katherine Conroy,123.08,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,5,Columbia,Emily Seidman,123.51,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,6,Princeton,Claire Pearson,124.27,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,7,Harvard,Emily Stapleton,124.37,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,8,Brown,Lindsay Hoban,125.4,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,9,Yale,Kim Richardson,123.88,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,10,Harvard,Katie Wilbur,124.81,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,11,Princeton,Cara Goeller,125.12,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,12,Harvard,Abigail Davies,125.13,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,13,Princeton,Michelle Nielson,125.34,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,14,Penn,Kathryn Frazee,125.36,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,15,Cornell,Whitney Yates,128.82,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,16,Yale,Linda Tivorsack,129.65,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,17,Penn,Lauren Dawe,126.99,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,18,Brown,Jessica Brown,127.7,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,19,Yale,Caroline Stephenson,127.84,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,20,Penn,Margaret Jones,127.96,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,21,Brown,Sarah Squire,128.0,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,22,Yale,Erin Vandenberg,128.91,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,23,Dartmouth,Anne Knopman,129.52,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,24,Columbia,Gretchen Plank,130.25,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,1,Harvard,Jessica Walter,122.37,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,1,Harvard,Molly Brethauer,122.37,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,3,Princeton,Katherine Conroy,122.41,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,4,Brown,Lindsay Hoban,123.68,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,5,Princeton,Lisa Battaglia,123.74,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,6,Columbia,Emily Seidman,124.04,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,7,Princeton,Claire Pearson,124.2,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,8,Harvard,Emily Stapleton,124.29,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,9,Harvard,Katie Wilbur,124.57,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,10,Yale,Kim Richardson,124.86,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,11,Princeton,Michelle Nielson,125.06,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,12,Princeton,Cara Goeller,125.31,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,13,Harvard,Abigail Davies,125.53,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,14,Penn,Kathryn Frazee,126.1,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,15,Cornell,Whitney Yates,126.56,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,16,Yale,Linda Tivorsack,127.23,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,17,Brown,Sarah Squire,127.37,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,18,Dartmouth,Anne Knopman,127.54,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,19,Penn,Lauren Dawe,127.89,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,20,Harvard,Allison Bates,127.92,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,21,Penn,Margaret Jones,128.59,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,22,Yale,Erin Vandenberg,128.77,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,23,Brown,Jessica Brown,128.79,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,24,Yale,Caroline Stephenson,129.29,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,25,Columbia,Gretchen Plank,129.33,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,26,Dartmouth,Jennifer Kunkel,130.83,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,27,Brown,Mariana Chuck,132.43,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,28,Columbia,Christine Betzing,132.93,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,29,Dartmouth,Priscilla Zee,133.61,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,30,Cornell,Kari Tornabene,134.98,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Back Women,31,Cornell,Anna Zemjanis,136.57,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,1,Brown,DAWN CHUCK,50.48,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,2,Brown,ELIZABETH DANIELS,50.49,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,3,Brown,Emily McCoy,51.00,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,4,Harvard,Molly Ward,51.11,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,5,Penn,Kathryn Stores,51.14,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,6,Harvard,Janna McDougall,51.40,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,7,Yale,Paige Harazin,51.47,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,8,Columbia,Catherine DiBlasi,52.20,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,9,Princeton,Amy Jones,52.10,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,10,Penn,Jessica Anders,52.50,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,11,Columbia,Jessica Braun,52.52,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,12,Yale,Emily Fain,52.55,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,13,Princeton,Stephanie Hsiao,52.57,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,14,Brown,Inbal Hasbani,52.59,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,15,Princeton,Christianne Maccaulay,52.71,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,16,Cornell,Elissa Kline,53.00,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,17,Brown,Toni Pullman,53.29,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,18,Columbia,Christina Wright,54.21,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,19,Yale,Becca Knicely,54.42,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,20,Dartmouth,Laura Nelson,55.08,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,21,Columbia,Caroline Ryan,61.19,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,1,Brown,DAWN CHUCK,50.57,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,2,Penn,Kathryn Stores,50.80,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,3,Brown,ELIZABETH DANIELS,50.91,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,4,Harvard,Molly Ward,51.51,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,5,Brown,Emily McCoy,51.62,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,6,Harvard,Janna McDougall,51.67,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,7,Yale,Paige Harazin,51.80,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,8,Columbia,Catherine DiBlasi,51.93,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,9,Brown,Inbal Hasbani,52.08,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,10,Princeton,Amy Jones,52.11,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,11,Columbia,Jessica Braun,52.29,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,12,Princeton,Christianne Maccaulay,52.43,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,13,Yale,Emily Fain,52.61,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,14,Cornell,Elissa Kline,52.81,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,15,Penn,Jessica Anders,52.82,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,16,Princeton,Stephanie Hsiao,52.84,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,17,Columbia,Marie Lehner,52.86,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,18,Cornell,Sydney Freas,53.17,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,19,Penn,Devin McGlynn,53.51,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,20,Brown,Toni Pullman,53.61,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,21,Dartmouth,Lauren Gilhooly,53.67,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,22,Cornell,Megan Gutman,53.75,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,23,Penn,Nicole Wake,53.78,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,24,Dartmouth,Lindsay Nicholls,54.32,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,25,Dartmouth,Kelly Cameron,54.36,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,26,Columbia,Sarah Hodulik,54.38,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,27,Dartmouth,Susan Edwards,54.41,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,27,Columbia,Christina Wright,54.41,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,29,Yale,Becca Knicely,54.64,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,30,Dartmouth,Laura Nelson,54.83,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,31,Dartmouth,Karla Leavens,55.09,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,32,Cornell,Lauren Marino,55.10,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,33,Dartmouth,Alexis Hawley,55.85,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
100 Free Women,34,Columbia,Caroline Ryan,56.95,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,1,Yale,SUSAN COOKE,139.29,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,2,Princeton,Chrissy Holland,139.78,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,3,Brown,Kelsey Hiatt,140.97,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,4,Brown,Alexis Skoda,141.36,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,5,Princeton,Lauren Rossi,141.4,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,6,Brown,Meghan Purvis,141.57,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,7,Harvard,Rachael O'Beirne,141.96,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,8,Harvard,Jane Humphries,142.0,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,9,Cornell,Shayne Geneva,141.54,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,10,Brown,Laura Mosca,141.77,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,11,Penn,Jennifer Block,143.54,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,12,Yale,Danielle Page,143.77,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,13,Princeton,Meredith Saylor,143.96,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,14,Columbia,Meredith Dunn,144.07,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,15,Cornell,Courtney Tawresey,145.68,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,16,Penn,Rebecca Shore,145.73,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,1,Brown,Meghan Purvis,140.71,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,2,Yale,Danielle Page,141.6,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,17,Penn,Ashley Rader,144.57,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,18,Columbia,Kathryn Alexander,146.13,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,19,Cornell,Alyson Melin,147.16,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,20,Columbia,Rebecca Dunlap,148.2,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,21,Dartmouth,Mia Yocco,162.43,False,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,1,Yale,SUSAN COOKE,139.45,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,2,Princeton,Chrissy Holland,140.12,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,3,Brown,Alexis Skoda,141.23,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,4,Harvard,Jane Humphries,141.31,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,5,Harvard,Rachael O'Beirne,141.4,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,6,Brown,Kelsey Hiatt,141.59,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,7,Princeton,Lauren Rossi,141.61,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,9,Yale,Danielle Page,141.75,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,8,Brown,Meghan Purvis,141.75,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,10,Penn,Jennifer Block,141.76,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,11,Cornell,Shayne Geneva,141.97,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,12,Brown,Laura Mosca,142.73,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,13,Princeton,Meredith Saylor,143.85,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,14,Columbia,Meredith Dunn,144.86,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,15,Cornell,Courtney Tawresey,145.08,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
200 Breast Women,16,Penn,Rebecca Shore,145.49,True,Women'S Ivy League Championships,2002,"Harvard Universit, B, Ma"
